DataPoint,cycle_index,step_type,Time(h),Total Time(h),current_a,voltage_v,capacity_ah,spec_cap,chg_cap,chg_spec,dchg_cap,dchg_spec,energy_wh,date,power_w,mission_step,t_cum_s,Cycle,file,file_key,label,dvdt_v_per_s,V0,Cap0,E0,P0,V_delta,Cap_delta,E_delta,P_delta,V_mean_upto,V_std_upto,V_min_upto,I_mean_upto,I_std_upto,I_abs_mean_upto,P_mean_upto,P_std_upto,Vsag_upto,Vsag_ratio_upto,dVdt_slope_upto
181023,226,CC DChg,0.0,492.493055555556,-0.0092744,3.4727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 16:11:27,-0.0322072,take_off,0.0,226,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0148142857142857,3.4727,0.0,0.0,-0.0322072,0.0,0.0,0.0,0.0,3.4727,,3.4727,-0.0092744,,0.0092744,-0.0322072,,0.0,0.0,
181024,226,CC DChg,0.0002777777777777,492.493333333333,-0.0092744,3.4727,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,8.9e-06,2025-07-17 16:11:27,-0.0322072,take_off,0.0,226,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0148142857142857,3.4727,0.0,0.0,-0.0322072,0.0,2.6e-06,8.9e-06,0.0,3.4727,0.0,3.4727,-0.0092744,0.0,0.0092744,-0.0322072,0.0,0.0,0.0,0.0
181298,227,CC DChg,0.0,493.202777777778,-0.0092746,3.4757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 16:54:03,-0.0322357,take_off,0.0,227,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0161714285714285,3.4757,0.0,0.0,-0.0322357,0.0,0.0,0.0,0.0,3.4757,,3.4757,-0.0092746,,0.0092746,-0.0322357,,0.0,0.0,
181299,227,CC DChg,0.0002777777777777,493.203055555556,-0.0092746,3.4757,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9e-06,2025-07-17 16:54:03,-0.0322357,take_off,0.0,227,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0161714285714285,3.4757,0.0,0.0,-0.0322357,0.0,2.6e-06,9e-06,0.0,3.4757,0.0,3.4757,-0.0092746,0.0,0.0092746,-0.0322357,0.0,0.0,0.0,0.0
181579,228,CC DChg,0.0,493.930555555556,-0.0092744,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 17:37:43,-0.0324604,take_off,0.0,228,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0154,3.5,0.0,0.0,-0.0324604,0.0,0.0,0.0,0.0,3.5,,3.5,-0.0092744,,0.0092744,-0.0324604,,0.0,0.0,
181580,228,CC DChg,0.0002777777777777,493.930833333333,-0.0092744,3.5,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9e-06,2025-07-17 17:37:43,-0.0324604,take_off,0.0,228,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0154,3.5,0.0,0.0,-0.0324604,0.0,2.6e-06,9e-06,0.0,3.5,0.0,3.5,-0.0092744,0.0,0.0092744,-0.0324604,0.0,0.0,0.0,0.0
181866,229,CC DChg,0.0,494.679166666667,-0.0092744,3.4979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 18:22:39,-0.0324409,take_off,0.0,229,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0155714285714285,3.4979,0.0,0.0,-0.0324409,0.0,0.0,0.0,0.0,3.4979,,3.4979,-0.0092744,,0.0092744,-0.0324409,,0.0,0.0,
181867,229,CC DChg,0.0002777777777777,494.679444444444,-0.0092744,3.4979,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9e-06,2025-07-17 18:22:39,-0.0324409,take_off,0.0,229,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0155714285714285,3.4979,0.0,0.0,-0.0324409,0.0,2.6e-06,9e-06,0.0,3.4979,0.0,3.4979,-0.0092744,0.0,0.0092744,-0.0324409,0.0,0.0,0.0,0.0
182152,230,CC DChg,0.0,495.425277777778,-0.0092741,3.4904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 19:07:26,-0.0323703,take_off,0.0,230,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0154714285714286,3.4904,0.0,0.0,-0.0323703,0.0,0.0,0.0,0.0,3.4904,,3.4904,-0.0092741,,0.0092741,-0.0323703,,0.0,0.0,
182153,230,CC DChg,0.0002777777777777,495.425555555556,-0.0092741,3.4904,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9e-06,2025-07-17 19:07:26,-0.0323703,take_off,0.0,230,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0154714285714286,3.4904,0.0,0.0,-0.0323703,0.0,2.6e-06,9e-06,0.0,3.4904,0.0,3.4904,-0.0092741,0.0,0.0092741,-0.0323703,0.0,0.0,0.0,0.0
182437,231,CC DChg,0.0,496.166388888889,-0.0092743,3.4861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 19:51:54,-0.0323311,take_off,0.0,231,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0154714285714285,3.4861,0.0,0.0,-0.0323311,0.0,0.0,0.0,0.0,3.4861,,3.4861,-0.0092743,,0.0092743,-0.0323311,,0.0,0.0,
182438,231,CC DChg,0.0002777777777777,496.166666666667,-0.0092743,3.4861,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9e-06,2025-07-17 19:51:54,-0.0323311,take_off,0.0,231,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0154714285714285,3.4861,0.0,0.0,-0.0323311,0.0,2.6e-06,9e-06,0.0,3.4861,0.0,3.4861,-0.0092743,0.0,0.0092743,-0.0323311,0.0,0.0,0.0,0.0
182723,232,CC DChg,0.0,496.908888888889,-0.0092743,3.4873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 20:36:28,-0.0323423,take_off,0.0,232,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0150285714285714,3.4873,0.0,0.0,-0.0323423,0.0,0.0,0.0,0.0,3.4873,,3.4873,-0.0092743,,0.0092743,-0.0323423,,0.0,0.0,
182724,232,CC DChg,0.0002777777777777,496.909166666667,-0.0092743,3.4873,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9e-06,2025-07-17 20:36:28,-0.0323423,take_off,0.0,232,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0150285714285714,3.4873,0.0,0.0,-0.0323423,0.0,2.6e-06,9e-06,0.0,3.4873,0.0,3.4873,-0.0092743,0.0,0.0092743,-0.0323423,0.0,0.0,0.0,0.0
183005,233,CC DChg,0.0,497.644166666667,-0.0092742,3.4821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 21:20:36,-0.0322937,take_off,0.0,233,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0147714285714285,3.4821,0.0,0.0,-0.0322937,0.0,0.0,0.0,0.0,3.4821,,3.4821,-0.0092742,,0.0092742,-0.0322937,,0.0,0.0,
183006,233,CC DChg,0.0002777777777777,497.644444444444,-0.0092742,3.4821,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9e-06,2025-07-17 21:20:36,-0.0322937,take_off,0.0,233,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0147714285714285,3.4821,0.0,0.0,-0.0322937,0.0,2.6e-06,9e-06,0.0,3.4821,0.0,3.4821,-0.0092742,0.0,0.0092742,-0.0322937,0.0,0.0,0.0,0.0
183284,234,CC DChg,0.0,498.367777777778,-0.0092742,3.4792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 22:04:01,-0.0322668,take_off,0.0,234,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0152571428571428,3.4792,0.0,0.0,-0.0322668,0.0,0.0,0.0,0.0,3.4792,,3.4792,-0.0092742,,0.0092742,-0.0322668,,0.0,0.0,
183285,234,CC DChg,0.0002777777777777,498.368055555556,-0.0092742,3.4792,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9e-06,2025-07-17 22:04:01,-0.0322668,take_off,0.0,234,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0152571428571428,3.4792,0.0,0.0,-0.0322668,0.0,2.6e-06,9e-06,0.0,3.4792,0.0,3.4792,-0.0092742,0.0,0.0092742,-0.0322668,0.0,0.0,0.0,0.0
183560,235,CC DChg,0.0,499.081666666667,-0.0092742,3.4678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 22:46:52,-0.0321611,take_off,0.0,235,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0148,3.4678,0.0,0.0,-0.0321611,0.0,0.0,0.0,0.0,3.4678,,3.4678,-0.0092742,,0.0092742,-0.0321611,,0.0,0.0,
183561,235,CC DChg,0.0002777777777777,499.081944444444,-0.0092742,3.4678,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,8.9e-06,2025-07-17 22:46:52,-0.0321611,take_off,0.0,235,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0148,3.4678,0.0,0.0,-0.0321611,0.0,2.6e-06,8.9e-06,0.0,3.4678,0.0,3.4678,-0.0092742,0.0,0.0092742,-0.0321611,0.0,0.0,0.0,0.0
183835,236,CC DChg,0.0,499.790833333333,-0.0092742,3.4787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17 23:29:26,-0.0322622,take_off,0.0,236,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0151857142857142,3.4787,0.0,0.0,-0.0322622,0.0,0.0,0.0,0.0,3.4787,,3.4787,-0.0092742,,0.0092742,-0.0322622,,0.0,0.0,
183836,236,CC DChg,0.0002777777777777,499.791111111111,-0.0092742,3.4787,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9e-06,2025-07-17 23:29:26,-0.0322622,take_off,0.0,236,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0151857142857142,3.4787,0.0,0.0,-0.0322622,0.0,2.6e-06,9e-06,0.0,3.4787,0.0,3.4787,-0.0092742,0.0,0.0092742,-0.0322622,0.0,0.0,0.0,0.0
184109,237,CC DChg,0.0,500.499444444444,-0.0092743,3.4722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18 00:11:58,-0.0322022,take_off,0.0,237,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0151714285714285,3.4722,0.0,0.0,-0.0322022,0.0,0.0,0.0,0.0,3.4722,,3.4722,-0.0092743,,0.0092743,-0.0322022,,0.0,0.0,
184110,237,CC DChg,0.0002777777777777,500.499722222222,-0.0092743,3.4722,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,8.9e-06,2025-07-18 00:11:58,-0.0322022,take_off,0.0,237,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0151714285714285,3.4722,0.0,0.0,-0.0322022,0.0,2.6e-06,8.9e-06,0.0,3.4722,0.0,3.4722,-0.0092743,0.0,0.0092743,-0.0322022,0.0,0.0,0.0,0.0
184381,238,CC DChg,0.0,501.201111111111,-0.0092741,3.4712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18 00:54:04,-0.0321923,take_off,0.0,238,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0147857142857142,3.4712,0.0,0.0,-0.0321923,0.0,0.0,0.0,0.0,3.4712,,3.4712,-0.0092741,,0.0092741,-0.0321923,,0.0,0.0,
184382,238,CC DChg,0.0002777777777777,501.201388888889,-0.0092741,3.4712,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,8.9e-06,2025-07-18 00:54:04,-0.0321923,take_off,0.0,238,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0147857142857142,3.4712,0.0,0.0,-0.0321923,0.0,2.6e-06,8.9e-06,0.0,3.4712,0.0,3.4712,-0.0092741,0.0,0.0092741,-0.0321923,0.0,0.0,0.0,0.0
184650,239,CC DChg,0.0,501.894166666667,-0.0092742,3.4699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18 01:35:40,-0.0321805,take_off,0.0,239,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0150285714285714,3.4699,0.0,0.0,-0.0321805,0.0,0.0,0.0,0.0,3.4699,,3.4699,-0.0092742,,0.0092742,-0.0321805,,0.0,0.0,
184651,239,CC DChg,0.0002777777777777,501.894444444444,-0.0092742,3.4699,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,8.9e-06,2025-07-18 01:35:40,-0.0321805,take_off,0.0,239,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0150285714285714,3.4699,0.0,0.0,-0.0321805,0.0,2.6e-06,8.9e-06,0.0,3.4699,0.0,3.4699,-0.0092742,0.0,0.0092742,-0.0321805,0.0,0.0,0.0,0.0
184919,240,CC DChg,0.0,502.586944444444,-0.0092742,3.4733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18 02:17:15,-0.0322121,take_off,0.0,240,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0155714285714285,3.4733,0.0,0.0,-0.0322121,0.0,0.0,0.0,0.0,3.4733,,3.4733,-0.0092742,,0.0092742,-0.0322121,,0.0,0.0,
184920,240,CC DChg,0.0002777777777777,502.587222222222,-0.0092742,3.4733,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,8.9e-06,2025-07-18 02:17:15,-0.0322121,take_off,0.0,240,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0155714285714285,3.4733,0.0,0.0,-0.0322121,0.0,2.6e-06,8.9e-06,0.0,3.4733,0.0,3.4733,-0.0092742,0.0,0.0092742,-0.0322121,0.0,0.0,0.0,0.0
185189,241,CC DChg,0.0,503.283055555556,-0.0092742,3.4692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18 02:59:01,-0.0321741,take_off,0.0,241,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0148999999999999,3.4692,0.0,0.0,-0.0321741,0.0,0.0,0.0,0.0,3.4692,,3.4692,-0.0092742,,0.0092742,-0.0321741,,0.0,0.0,
185190,241,CC DChg,0.0002777777777777,503.283333333333,-0.0092742,3.4692,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,8.9e-06,2025-07-18 02:59:01,-0.0321741,take_off,0.0,241,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0148999999999999,3.4692,0.0,0.0,-0.0321741,0.0,2.6e-06,8.9e-06,0.0,3.4692,0.0,3.4692,-0.0092742,0.0,0.0092742,-0.0321741,0.0,0.0,0.0,0.0
185459,242,CC DChg,0.0,503.9775,-0.0092742,3.4668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18 03:40:42,-0.0321518,take_off,0.0,242,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0152,3.4668,0.0,0.0,-0.0321518,0.0,0.0,0.0,0.0,3.4668,,3.4668,-0.0092742,,0.0092742,-0.0321518,,0.0,0.0,
185460,242,CC DChg,0.0002777777777777,503.977777777778,-0.0092742,3.4668,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,8.9e-06,2025-07-18 03:40:42,-0.0321518,take_off,0.0,242,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0152,3.4668,0.0,0.0,-0.0321518,0.0,2.6e-06,8.9e-06,0.0,3.4668,0.0,3.4668,-0.0092742,0.0,0.0092742,-0.0321518,0.0,0.0,0.0,0.0
185726,243,CC DChg,0.0,504.6675,-0.0092743,3.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18 04:22:07,-0.0321911,take_off,0.0,243,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0152142857142857,3.471,0.0,0.0,-0.0321911,0.0,0.0,0.0,0.0,3.471,,3.471,-0.0092743,,0.0092743,-0.0321911,,0.0,0.0,
185727,243,CC DChg,0.0002777777777777,504.667777777778,-0.0092743,3.471,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,8.9e-06,2025-07-18 04:22:07,-0.0321911,take_off,0.0,243,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0152142857142857,3.471,0.0,0.0,-0.0321911,0.0,2.6e-06,8.9e-06,0.0,3.471,0.0,3.471,-0.0092743,0.0,0.0092743,-0.0321911,0.0,0.0,0.0,0.0
185992,244,CC DChg,0.0,505.3525,-0.0092743,3.4585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18 05:03:13,-0.0320752,take_off,0.0,244,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0141624999999999,3.4585,0.0,0.0,-0.0320752,0.0,0.0,0.0,0.0,3.4585,,3.4585,-0.0092743,,0.0092743,-0.0320752,,0.0,0.0,
185993,244,CC DChg,0.0002777777777777,505.352777777778,-0.0092743,3.4585,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,8.9e-06,2025-07-18 05:03:13,-0.0320752,take_off,0.0,244,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0141624999999999,3.4585,0.0,0.0,-0.0320752,0.0,2.6e-06,8.9e-06,0.0,3.4585,0.0,3.4585,-0.0092743,0.0,0.0092743,-0.0320752,0.0,0.0,0.0,0.0
186253,245,CC DChg,0.0,506.023333333333,-0.0092743,3.4565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18 05:43:29,-0.0320566,take_off,0.0,245,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0147857142857142,3.4565,0.0,0.0,-0.0320566,0.0,0.0,0.0,0.0,3.4565,,3.4565,-0.0092743,,0.0092743,-0.0320566,,0.0,0.0,
186254,245,CC DChg,0.0002777777777777,506.023611111111,-0.0092743,3.4565,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,8.9e-06,2025-07-18 05:43:29,-0.0320566,take_off,0.0,245,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0147857142857142,3.4565,0.0,0.0,-0.0320566,0.0,2.6e-06,8.9e-06,0.0,3.4565,0.0,3.4565,-0.0092743,0.0,0.0092743,-0.0320566,0.0,0.0,0.0,0.0
186511,246,CC DChg,0.0,506.690833333333,-0.0092741,3.4688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18 06:23:33,-0.03217,take_off,0.0,246,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.016242857142857,3.4688,0.0,0.0,-0.03217,0.0,0.0,0.0,0.0,3.4688,,3.4688,-0.0092741,,0.0092741,-0.03217,,0.0,0.0,
186512,246,CC DChg,0.0002777777777777,506.691111111111,-0.0092741,3.4688,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,8.9e-06,2025-07-18 06:23:33,-0.03217,take_off,0.0,246,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.016242857142857,3.4688,0.0,0.0,-0.03217,0.0,2.6e-06,8.9e-06,0.0,3.4688,0.0,3.4688,-0.0092741,0.0,0.0092741,-0.03217,0.0,0.0,0.0,0.0
186771,247,CC DChg,0.0,507.36,-0.0092743,3.4676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18 07:03:43,-0.0321596,take_off,0.0,247,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0155857142857143,3.4676,0.0,0.0,-0.0321596,0.0,0.0,0.0,0.0,3.4676,,3.4676,-0.0092743,,0.0092743,-0.0321596,,0.0,0.0,
186772,247,CC DChg,0.0002777777777777,507.360277777778,-0.0092743,3.4676,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,8.9e-06,2025-07-18 07:03:43,-0.0321596,take_off,0.0,247,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0155857142857143,3.4676,0.0,0.0,-0.0321596,0.0,2.6e-06,8.9e-06,0.0,3.4676,0.0,3.4676,-0.0092743,0.0,0.0092743,-0.0321596,0.0,0.0,0.0,0.0
187032,248,CC DChg,0.0,508.032222222222,-0.0092742,3.4677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18 07:44:03,-0.0321601,take_off,0.0,248,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0160285714285713,3.4677,0.0,0.0,-0.0321601,0.0,0.0,0.0,0.0,3.4677,,3.4677,-0.0092742,,0.0092742,-0.0321601,,0.0,0.0,
187033,248,CC DChg,0.0002777777777777,508.0325,-0.0092742,3.4677,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,8.9e-06,2025-07-18 07:44:03,-0.0321601,take_off,0.0,248,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0160285714285713,3.4677,0.0,0.0,-0.0321601,0.0,2.6e-06,8.9e-06,0.0,3.4677,0.0,3.4677,-0.0092742,0.0,0.0092742,-0.0321601,0.0,0.0,0.0,0.0
187291,249,CC DChg,0.0,508.697777777778,-0.0092742,3.4681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18 08:24:00,-0.0321639,take_off,0.0,249,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0156428571428571,3.4681,0.0,0.0,-0.0321639,0.0,0.0,0.0,0.0,3.4681,,3.4681,-0.0092742,,0.0092742,-0.0321639,,0.0,0.0,
187292,249,CC DChg,0.0002777777777777,508.698055555556,-0.0092742,3.4681,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,8.9e-06,2025-07-18 08:24:00,-0.0321639,take_off,0.0,249,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0156428571428571,3.4681,0.0,0.0,-0.0321639,0.0,2.6e-06,8.9e-06,0.0,3.4681,0.0,3.4681,-0.0092742,0.0,0.0092742,-0.0321639,0.0,0.0,0.0,0.0
187550,250,CC DChg,0.0,509.361944444444,-0.0092741,3.4708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18 09:03:52,-0.0321885,take_off,0.0,250,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0155428571428571,3.4708,0.0,0.0,-0.0321885,0.0,0.0,0.0,0.0,3.4708,,3.4708,-0.0092741,,0.0092741,-0.0321885,,0.0,0.0,
187551,250,CC DChg,0.0002777777777777,509.362222222222,-0.0092741,3.4708,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,8.9e-06,2025-07-18 09:03:52,-0.0321885,take_off,0.0,250,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0155428571428571,3.4708,0.0,0.0,-0.0321885,0.0,2.6e-06,8.9e-06,0.0,3.4708,0.0,3.4708,-0.0092741,0.0,0.0092741,-0.0321885,0.0,0.0,0.0,0.0
187806,251,CC DChg,0.0,510.018611111111,-0.0092742,3.4549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18 09:43:16,-0.0320414,take_off,0.0,251,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0155571428571428,3.4549,0.0,0.0,-0.0320414,0.0,0.0,0.0,0.0,3.4549,,3.4549,-0.0092742,,0.0092742,-0.0320414,,0.0,0.0,
187807,251,CC DChg,0.0002777777777777,510.018888888889,-0.0092742,3.4549,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,8.9e-06,2025-07-18 09:43:16,-0.0320414,take_off,0.0,251,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0155571428571428,3.4549,0.0,0.0,-0.0320414,0.0,2.6e-06,8.9e-06,0.0,3.4549,0.0,3.4549,-0.0092742,0.0,0.0092742,-0.0320414,0.0,0.0,0.0,0.0
