Cycle,Chg_Spec_mAhg,DChg_Spec_mAhg,Chg_Cap_Ah,DChg_Cap_Ah,Chg_Energy_Wh,DChg_Energy_Wh,CE,IR_proxy,HF_CHG_SPEC_HIGH,HF_DCHG_SPEC_LOW,HF_MISSING,hard_fail,soft_score,SP_IR_OUTLIER,SP_CE_SOFT,IR_proxy_threshold,Label,charge_V_end,take_off_V_end,hover_V_end,cruise_V_end,landing_V_end,standby_V_end,standby_t_end_h,landing_V_rel_global,cycle_label_3class,cycle_label_3name,battery_label_3class,battery_label_3name,file
175,115.2,115.24,0.0029846,0.0029858,0.0115725,0.0102987,1.000402063928165,0.4281776692372845,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
176,115.23,115.11,0.0029854,0.0029821,0.0115745,0.0102848,0.998894620486367,0.4281901293784425,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
177,115.12,115.11,0.0029825,0.0029822,0.0115647,0.0102839,0.999899413243923,0.4290915244926548,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
178,115.04,115.1,0.0029804,0.0029819,0.011557,0.0102812,1.000503288149242,0.4297986187131646,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
179,115.31,115.18,0.0029875,0.002984,0.0115821,0.0102915,0.9988284518828452,0.4279594546086796,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
180,115.29,115.19,0.0029868,0.0029843,0.0115821,0.010293,0.9991629837953664,0.4287121249929,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
181,115.01,114.96,0.0029796,0.0029785,0.0115549,0.0102712,0.9996308229292522,0.4295565539248671,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
182,114.98,115.0,0.002979,0.0029793,0.0115518,0.0102743,1.000100704934542,0.4291824667750275,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
183,114.82,114.81,0.0029747,0.0029746,0.0115348,0.0102558,0.9999663831646888,0.4298434197969656,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
184,114.76,114.73,0.0029732,0.0029726,0.0115288,0.0102467,0.9997981972285752,0.4305232645525128,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
185,114.9,114.82,0.0029768,0.0029747,0.0115421,0.0102566,0.999294544477291,0.4294071878883052,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
186,114.84,114.78,0.0029754,0.0029736,0.0115378,0.0102524,0.999395039322444,0.4299233537444493,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
187,114.79,114.69,0.0029739,0.0029714,0.0115332,0.0102457,0.999159353038098,0.430034546159721,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
188,114.79,114.75,0.0029739,0.0029728,0.0115342,0.0102498,0.9996301153367632,0.4306154723887556,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
189,114.79,114.79,0.0029739,0.0029739,0.0115329,0.0102526,1.0,0.4305121221291905,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
190,116.79,116.19,0.0030257,0.0030103,0.011753,0.0103902,0.9949102686981524,0.4328407095669484,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
191,117.48,116.08,0.0030437,0.0030073,0.0118265,0.0103822,0.9880408713079476,0.4332342514958412,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
192,120.09,117.35,0.0031114,0.0030404,0.0121168,0.0105032,0.9771806903644662,0.4397786439311155,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
193,120.93,117.83,0.003133,0.0030527,0.0122017,0.0105537,0.974369613788701,0.4374048273874251,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
194,128.31,121.74,0.0033244,0.0031541,0.0130008,0.0109385,0.9487727108651184,0.4426949872912185,False,False,False,False,70,True,True,0.385,GOOD,4.3,3.4904,3.7651,3.2253,2.7997,2.7997,0.352,-0.2739500000000001,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
195,130.06,122.24,0.0033696,0.0031669,0.0131859,0.0109856,0.9398444919278252,0.4443132041147844,False,False,False,False,70,True,True,0.385,GOOD,4.3003,3.4942,3.7684,3.231,2.7982,2.7998,0.354,-0.2754500000000002,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
196,115.78,116.17,0.0029997,0.0030096,0.0116371,0.0103941,1.003300330033003,0.4257729501020275,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
197,115.98,116.1,0.0030049,0.003008,0.0116541,0.0103875,1.001031648307764,0.4250741132126041,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
198,116.37,116.34,0.0030149,0.003014,0.0116943,0.0104095,0.99970148263624,0.4251191268722563,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
199,116.31,116.24,0.0030134,0.0030115,0.0116868,0.0103995,0.9993694829760404,0.4250145354953974,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
200,116.65,116.58,0.0030221,0.0030205,0.0117226,0.0104364,0.9994705668243936,0.4237688020710602,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
201,116.45,116.35,0.003017,0.0030145,0.0117017,0.0104124,0.9991713622804108,0.4244828429247587,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
202,116.37,116.3,0.0030148,0.0030131,0.0116945,0.0104078,0.9994361151651848,0.4248467189271037,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
203,116.17,116.06,0.0030098,0.0030069,0.0116746,0.0103854,0.999036480829291,0.4250062519836511,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
204,154.83,162.86,0.0040113,0.0042195,0.0153524,0.0152974,1.051903372971356,0.2018820578754466,False,False,False,False,90,False,True,0.385,GOOD,,,,,,,,,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
205,162.99,163.93,0.0042228,0.004247,0.0160867,0.0153928,1.005730794733352,0.1850929069077036,False,False,False,False,100,False,False,0.385,GOOD,,,,,,,,,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
206,163.96,164.18,0.0042478,0.0042537,0.0161737,0.0154158,1.001388954282217,0.1834554693265358,False,False,False,False,100,False,False,0.385,GOOD,,,,,,,,,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
207,132.19,117.89,0.0034249,0.0030544,0.0133452,0.0105007,0.891821659026541,0.458629650353914,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
208,108.64,108.9,0.0028148,0.0028215,0.010907,0.0096468,1.002380275685661,0.4558432276815552,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
209,109.28,109.09,0.0028313,0.0028264,0.0109673,0.0096683,0.998269346236711,0.4528797767413955,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
210,109.42,109.11,0.0028349,0.0028268,0.0109822,0.0096725,0.997142756358249,0.4522149352191738,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
211,109.62,109.55,0.0028399,0.0028381,0.0110032,0.0097132,0.9993661748653122,0.4520721240541219,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
212,110.51,110.35,0.002863,0.002859,0.0110944,0.0097976,0.9986028641285364,0.4481635592121846,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
213,111.26,111.05,0.0028825,0.002877,0.0111723,0.0098675,0.9980919340849956,0.4461183577260326,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
214,111.81,111.59,0.0028968,0.002891,0.0112301,0.0099209,0.997997790665562,0.4450760944148482,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
215,112.26,112.05,0.0029084,0.002903,0.0112761,0.0099684,0.9981433090358962,0.4432531061039162,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
216,112.48,112.33,0.0029142,0.0029103,0.0113018,0.0099973,0.9986617253448632,0.4430385484323178,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
217,112.29,112.33,0.0029091,0.0029102,0.0112827,0.0099943,1.000378123818363,0.444184680642377,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
218,112.98,112.71,0.0029271,0.00292,0.0113527,0.0100349,0.9975743910354956,0.4418708181879021,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
219,112.87,112.76,0.0029242,0.0029214,0.0113457,0.0100404,0.999042473155051,0.4430876250000897,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
220,112.98,112.84,0.0029271,0.0029234,0.011358,0.0100479,0.9987359502579344,0.443231484924957,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
221,113.09,112.98,0.00293,0.002927,0.0113727,0.0100609,0.9989761092150172,0.4441939177552525,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
222,113.37,113.21,0.0029372,0.0029331,0.0114009,0.0100848,0.998604112760452,0.4432803617914969,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
223,113.34,113.24,0.0029364,0.0029339,0.0113994,0.0100883,0.9991486173545838,0.4435716107133318,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
224,113.42,113.35,0.0029386,0.0029367,0.0114087,0.0100982,0.9993534336078403,0.4437373643892024,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
225,114.2,114.15,0.0029587,0.0029573,0.0114906,0.0101778,0.99952681921114,0.4420798934255994,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
226,114.59,114.45,0.0029688,0.0029652,0.01153,0.0102094,0.9987873888439772,0.4406510836945428,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
227,114.87,114.76,0.0029761,0.0029732,0.0115609,0.0102397,0.9990255703773394,0.440580760317296,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
228,115.01,114.91,0.0029797,0.0029772,0.011577,0.0102541,0.9991609893613452,0.4410811412858702,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
229,115.43,115.33,0.0029904,0.0029881,0.0116214,0.0102943,0.9992308721241306,0.4411370627834987,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
230,116.17,116.12,0.0030098,0.0030085,0.0117011,0.010374,0.9995680776131304,0.4394369396573046,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
263,120.17,120.06,0.0031135,0.0031106,0.0121406,0.0107822,0.999068572346234,0.4330649744186617,False,False,False,False,80,True,False,0.385,GOOD,4.3,3.4952,3.776,3.213,2.7996,2.7998,0.29,-0.2740500000000003,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
264,120.15,120.01,0.0031128,0.0031092,0.0121367,0.0107768,0.9988434849653044,0.4328649568951537,False,False,False,False,80,True,False,0.385,GOOD,4.3,3.4936,3.7759,3.2127,2.7995,2.7997,0.29,-0.2741500000000001,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
269,120.42,120.34,0.00312,0.0031179,0.0121761,0.0108161,0.9993269230769232,0.4335625094059856,False,False,False,False,80,True,False,0.385,GOOD,4.3002,3.4982,3.7802,3.2189,2.799,2.7997,0.286,-0.2746500000000003,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
270,120.95,120.85,0.0031336,0.003131,0.0122273,0.0108671,0.999170283380138,0.4311896537764168,False,False,False,False,80,True,False,0.385,GOOD,4.3001,3.5036,3.7836,3.2252,2.7987,2.8,0.287,-0.27495,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
271,121.65,121.53,0.0031516,0.0031486,0.0122995,0.0109368,0.9990481025510852,0.4290770937327926,False,False,False,False,80,True,False,0.385,GOOD,4.3002,3.5134,3.7897,3.2321,2.7991,2.7998,0.289,-0.2745500000000001,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
272,121.59,121.45,0.0031502,0.0031466,0.0122932,0.0109291,0.9988572154148944,0.4290508868424259,False,False,False,False,80,True,False,0.385,GOOD,4.3001,3.5124,3.7887,3.2311,2.8,2.7997,0.29,-0.2736500000000004,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
273,121.59,121.35,0.0031502,0.0031439,0.0122949,0.0109198,0.9980001269760648,0.42956574991508,False,False,False,False,80,True,False,0.385,GOOD,4.3001,3.5116,3.7886,3.2305,2.7993,2.7998,0.29,-0.2743500000000001,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
274,121.23,121.14,0.0031408,0.0031385,0.0122598,0.0108981,0.9992677024961792,0.4310091378246481,False,False,False,False,80,True,False,0.385,GOOD,4.3,3.5065,3.7866,3.2282,2.7995,2.7998,0.289,-0.2741500000000001,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
275,121.37,121.19,0.0031444,0.0031399,0.012276,0.0109052,0.9985688843658568,0.4309792109542525,False,False,False,False,80,True,False,0.385,GOOD,4.3002,3.5091,3.7876,3.2296,2.7986,2.8,0.288,-0.2750500000000002,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
276,121.4,121.29,0.0031451,0.0031423,0.0122797,0.0109146,0.9991097262408192,0.4309479379178898,False,False,False,False,80,True,False,0.385,GOOD,4.3,3.5096,3.7883,3.2307,2.7983,2.8,0.287,-0.2753500000000004,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
277,121.48,121.38,0.0031473,0.0031447,0.0122882,0.0109244,0.9991738950846756,0.4304539884820531,False,False,False,False,80,True,False,0.385,GOOD,4.3,3.5102,3.7893,3.2315,2.7993,2.7998,0.288,-0.2743500000000001,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good_labeled_3class.xlsx
4,188.65,183.25,0.0048876,0.0047477,0.0187847,0.0168471,0.9713765447254276,0.294862139499914,False,False,False,False,100,False,False,0.385,GOOD,4.3001,3.7621,3.9206,3.5741,3.3484,2.8,1.766,0.2747499999999996,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 XFC15 1_6_7_2025-06-25 18-08-00_bad_labeled_3class.xlsx
5,180.09,176.96,0.0046658,0.0045846,0.0179115,0.01622,0.9825967679711948,0.3009601730829417,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.7212,3.8966,3.5483,3.3091,2.7999,1.608,0.2354499999999997,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 XFC15 1_6_7_2025-06-25 18-08-00_bad_labeled_3class.xlsx
6,175.43,172.53,0.0045449,0.0044699,0.0174737,0.0158026,0.983497986754384,0.3093466903398467,False,False,False,False,100,False,False,0.385,GOOD,4.3001,3.7136,3.8875,3.5323,3.2878,2.7999,1.498,0.2141499999999996,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 XFC15 1_6_7_2025-06-25 18-08-00_bad_labeled_3class.xlsx
7,172.57,170.06,0.0044708,0.0044058,0.017213,0.0155762,0.9854612149950792,0.3147087688297918,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.7092,3.8833,3.5244,3.2745,2.7999,1.436,0.20085,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 XFC15 1_6_7_2025-06-25 18-08-00_bad_labeled_3class.xlsx
8,170.43,168.34,0.0044155,0.0043614,0.0170253,0.0154166,0.987747706941456,0.3210210104531508,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.7015,3.8796,3.5185,3.2625,2.8,1.393,0.18885,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 XFC15 1_6_7_2025-06-25 18-08-00_bad_labeled_3class.xlsx
9,168.9,166.97,0.0043759,0.004326,0.0168889,0.0152911,0.988596631550081,0.3248288605146006,False,False,False,False,100,False,False,0.385,GOOD,4.3001,3.6931,3.8769,3.5146,3.2527,2.7998,1.359,0.1790499999999997,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 XFC15 1_6_7_2025-06-25 18-08-00_bad_labeled_3class.xlsx
10,166.93,165.31,0.0043247,0.0042827,0.0167056,0.0151268,0.9902883437001412,0.330763526400887,False,False,False,False,100,False,False,0.385,GOOD,4.3001,3.6785,3.8704,3.5076,3.2383,2.7998,1.317,0.16465,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 XFC15 1_6_7_2025-06-25 18-08-00_bad_labeled_3class.xlsx
11,165.93,164.67,0.0042988,0.0042662,0.0166158,0.015072,0.9924164883223224,0.3323317909769927,False,False,False,False,100,False,False,0.385,GOOD,4.3001,3.6779,3.871,3.5064,3.235,2.7997,1.301,0.1613499999999997,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 XFC15 1_6_7_2025-06-25 18-08-00_bad_labeled_3class.xlsx
12,165.15,163.71,0.0042787,0.0042414,0.0165382,0.0149828,0.9912823988594668,0.3327265923557392,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.6717,3.8697,3.5036,3.2271,2.7997,1.277,0.1534499999999999,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 XFC15 1_6_7_2025-06-25 18-08-00_bad_labeled_3class.xlsx
13,164.29,163.06,0.0042563,0.0042244,0.0164596,0.0149225,0.9925052275450508,0.334660317039229,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.6685,3.8692,3.5018,3.2213,2.7997,1.261,0.1476499999999996,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 XFC15 1_6_7_2025-06-25 18-08-00_bad_labeled_3class.xlsx
14,163.54,162.47,0.004237,0.0042093,0.0163894,0.0148697,0.9934623554401698,0.3355788202910506,False,False,False,False,100,False,False,0.385,GOOD,4.3001,3.664,3.8688,3.5006,3.218,2.7999,1.246,0.1443499999999998,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 XFC15 1_6_7_2025-06-25 18-08-00_bad_labeled_3class.xlsx
15,163.18,162.3,0.0042276,0.0042049,0.0163575,0.0148566,0.9946305232283092,0.3360528868004162,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.6639,3.8702,3.5007,3.215,2.7997,1.242,0.1413499999999996,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 XFC15 1_6_7_2025-06-25 18-08-00_bad_labeled_3class.xlsx
16,162.68,161.84,0.0042146,0.0041928,0.0163125,0.0148115,0.9948275043895032,0.3378705555604302,False,False,False,False,100,False,False,0.385,GOOD,4.3001,3.6596,3.8695,3.4992,3.2117,2.7998,1.23,0.1380499999999998,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 XFC15 1_6_7_2025-06-25 18-08-00_bad_labeled_3class.xlsx
17,162.62,162.05,0.0042132,0.0041983,0.0163109,0.0148336,0.9964634956802432,0.3381407788130617,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.659,3.8706,3.5011,3.2132,2.7999,1.235,0.1395499999999998,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 XFC15 1_6_7_2025-06-25 18-08-00_bad_labeled_3class.xlsx
18,164.1,164.11,0.0042514,0.0042518,0.0164587,0.0150595,1.000094086653808,0.3294483616371964,False,False,False,False,100,False,False,0.385,GOOD,4.3001,3.685,3.8858,3.5156,3.2414,2.7999,1.287,0.1677499999999998,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 XFC15 1_6_7_2025-06-25 18-08-00_bad_labeled_3class.xlsx
19,164.46,163.92,0.0042608,0.0042469,0.0164758,0.0150322,0.99673770184003,0.3272624803918065,False,False,False,False,100,False,False,0.385,GOOD,4.3002,3.6763,3.8825,3.5134,3.2357,2.7997,1.282,0.1620499999999998,2,good_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 XFC15 1_6_7_2025-06-25 18-08-00_bad_labeled_3class.xlsx
