file,Cycle,Label,cycle_label_3class,cycle_label_3name,IR_early_growth_10_to_20,IR_early_growth_1_to_10,IR_early_growth_1_to_2,IR_early_growth_1_to_30,IR_early_growth_20_to_30,IR_early_growth_2_to_5,IR_early_growth_30_to_50,IR_early_growth_50_to_60,IR_early_growth_5_to_10,V_sag_growth_10_to_20,V_sag_growth_1_to_10,V_sag_growth_1_to_2,V_sag_growth_1_to_30,V_sag_growth_20_to_30,V_sag_growth_2_to_5,V_sag_growth_30_to_50,V_sag_growth_50_to_60,V_sag_growth_5_to_10,V_sag_ratio_growth_10_to_20,V_sag_ratio_growth_1_to_10,V_sag_ratio_growth_1_to_2,V_sag_ratio_growth_1_to_30,V_sag_ratio_growth_20_to_30,V_sag_ratio_growth_2_to_5,V_sag_ratio_growth_30_to_50,V_sag_ratio_growth_50_to_60,V_sag_ratio_growth_5_to_10,dvdt_std_growth_10_to_20,dvdt_std_growth_1_to_10,dvdt_std_growth_1_to_2,dvdt_std_growth_1_to_30,dvdt_std_growth_20_to_30,dvdt_std_growth_2_to_5,dvdt_std_growth_30_to_50,dvdt_std_growth_50_to_60,dvdt_std_growth_5_to_10,early10_IR_early,early10_IR_high_flag,early10_I_mean,early10_I_std,early10_V_mean,early10_V_min,early10_V_sag,early10_V_sag_ratio,early10_dvdt_fluct_flag,early10_dvdt_mean,early10_dvdt_std,early10_energy_per_I,early10_energy_ws,early10_missing,early10_power_mean,early10_power_std,early10_voltage_collapse_flag,early1_IR_early,early1_IR_high_flag,early1_I_mean,early1_I_std,early1_V_mean,early1_V_min,early1_V_sag,early1_V_sag_ratio,early1_dvdt_fluct_flag,early1_dvdt_mean,early1_dvdt_std,early1_energy_per_I,early1_energy_ws,early1_missing,early1_power_mean,early1_power_std,early1_voltage_collapse_flag,early2_IR_early,early2_IR_high_flag,early2_I_mean,early2_I_std,early2_V_mean,early2_V_min,early2_V_sag,early2_V_sag_ratio,early2_dvdt_fluct_flag,early2_dvdt_mean,early2_dvdt_std,early2_energy_per_I,early2_energy_ws,early2_missing,early2_power_mean,early2_power_std,early2_voltage_collapse_flag,early5_IR_early,early5_IR_high_flag,early5_I_mean,early5_I_std,early5_V_mean,early5_V_min,early5_V_sag,early5_V_sag_ratio,early5_dvdt_fluct_flag,early5_dvdt_mean,early5_dvdt_std,early5_energy_per_I,early5_energy_ws,early5_missing,early5_power_mean,early5_power_std,early5_voltage_collapse_flag,energy_per_I_growth_10_to_20,energy_per_I_growth_1_to_10,energy_per_I_growth_1_to_2,energy_per_I_growth_1_to_30,energy_per_I_growth_20_to_30,energy_per_I_growth_2_to_5,energy_per_I_growth_30_to_50,energy_per_I_growth_50_to_60,energy_per_I_growth_5_to_10,energy_ws_growth_10_to_20,energy_ws_growth_1_to_10,energy_ws_growth_1_to_2,energy_ws_growth_1_to_30,energy_ws_growth_20_to_30,energy_ws_growth_2_to_5,energy_ws_growth_30_to_50,energy_ws_growth_50_to_60,energy_ws_growth_5_to_10,power_std_growth_10_to_20,power_std_growth_1_to_10,power_std_growth_1_to_2,power_std_growth_1_to_30,power_std_growth_20_to_30,power_std_growth_2_to_5,power_std_growth_30_to_50,power_std_growth_50_to_60,power_std_growth_5_to_10
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,220,BAD,0,BAD,-11.25319300000001,0.0,0.0,-22.282009300000027,-11.028816300000017,0.0,-3.110739799999976,-2.321933900000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00699338,-0.021770155,-0.021770155,-0.037508133,-0.008744598,0.0,-0.0029744650000000025,-0.0024250359999999985,0.0,323.2761904,1,-0.003938428,0.003024209,3.37586,2.5922,1.2732,0.329383764,1,-0.020788421,0.058095721,-4.916178819,-0.019362016,0,-0.013668007,0.011730184,1,323.2761904,1,-0.003938428,0.003024209,3.37586,2.5922,1.2732,0.329383764,1,-0.046773947,0.079865876,0.0,0.0,0,-0.013668007,0.011730184,1,323.2761904,1,-0.003938428,0.003024209,3.37586,2.5922,1.2732,0.329383764,1,-0.020788421,0.058095721,-4.916178819,-0.019362016,0,-0.013668007,0.011730184,1,323.2761904,1,-0.003938428,0.003024209,3.37586,2.5922,1.2732,0.329383764,1,-0.020788421,0.058095721,-4.916178819,-0.019362016,0,-0.013668007,0.011730184,1,-25.164653881,-4.916178819,-4.916178819,-82.19635492,-52.11552222,0.0,-25.214348279999996,-24.880860299999995,0.0,-0.103381873,-0.019362016,-0.019362016,-0.34768911,-0.22494522100000003,0.0,-0.11140088399999998,-0.11078671300000004,0.0,0.00036761000000000085,0.0,0.0,0.0005898350000000004,0.0002222249999999995,0.0,2.7707999999999552e-05,6.261000000000461e-06,0.0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,221,BAD,0,BAD,-11.283907,0.0,0.0,-22.342852499999992,-11.058945499999993,0.0,-3.1193296000000146,-2.328237800000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0070293220000000045,-0.02187829799999999,-0.02187829799999999,-0.03769461899999999,-0.008786998999999997,0.0,-0.002988677000000002,-0.0024369439999999964,0.0,324.1853219,1,-0.003938488,0.003024273,3.3767,2.5911,1.2768,0.330101606,1,-0.020887063,0.058378995,-4.919140343,-0.019373975,0,-0.013673209,0.011738926,1,324.1853219,1,-0.003938488,0.003024273,3.3767,2.5911,1.2768,0.330101606,1,-0.046995892,0.080257293,0.0,0.0,0,-0.013673209,0.011738926,1,324.1853219,1,-0.003938488,0.003024273,3.3767,2.5911,1.2768,0.330101606,1,-0.020887063,0.058378995,-4.919140343,-0.019373975,0,-0.013673209,0.011738926,1,324.1853219,1,-0.003938488,0.003024273,3.3767,2.5911,1.2768,0.330101606,1,-0.020887063,0.058378995,-4.919140343,-0.019373975,0,-0.013673209,0.011738926,1,-25.197313867000002,-4.919140343,-4.919140343,-82.29298557,-52.17653136,0.0,-25.23581523,-24.92010350000001,0.0,-0.10351677199999999,-0.019373975,-0.019373975,-0.348101061,-0.225210314,0.0,-0.11149765900000003,-0.11096021999999994,0.0,0.00036742000000000025,0.0,0.0,0.0005897179999999995,0.00022229799999999925,0.0,2.7743999999999686e-05,6.1520000000005876e-06,0.0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,222,BAD,0,BAD,-11.267362300000002,0.0,0.0,-22.31012240000001,-11.04276010000001,0.0,-3.114841599999977,-2.3246389999999906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006999790999999998,-0.021783143999999997,-0.021783143999999997,-0.037532328999999996,-0.008749394,0.0,-0.002974944,-0.002426436000000004,0.0,323.706684,1,-0.003938442,0.003024294,3.3769,2.5922,1.2749,0.329678571,1,-0.020798347,0.058127535,-4.918267136,-0.01937031,0,-0.013672954,0.011736016,1,323.706684,1,-0.003938442,0.003024294,3.3769,2.5922,1.2749,0.329678571,1,-0.046796281,0.079910679,0.0,0.0,0,-0.013672954,0.011736016,1,323.706684,1,-0.003938442,0.003024294,3.3769,2.5922,1.2749,0.329678571,1,-0.020798347,0.058127535,-4.918267136,-0.01937031,0,-0.013672954,0.011736016,1,323.706684,1,-0.003938442,0.003024294,3.3769,2.5922,1.2749,0.329678571,1,-0.020798347,0.058127535,-4.918267136,-0.01937031,0,-0.013672954,0.011736016,1,-25.183485424,-4.918267136,-4.918267136,-82.25394298,-52.152190420000004,0.0,-25.20213912,-24.900193,0.0,-0.10345905799999999,-0.01937031,-0.01937031,-0.347932144,-0.225102776,0.0,-0.11135097599999999,-0.11087054800000001,0.0,0.00036740099999999984,0.0,0.0,0.000589128999999999,0.00022172799999999916,0.0,2.7815000000000478e-05,6.3000000000007494e-06,0.0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,223,BAD,0,BAD,-11.280305099999964,0.0,0.0,-22.33385279999999,-11.053547700000024,0.0,-3.118081899999993,-2.327166599999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007063528999999999,-0.021985121000000003,-0.021985121000000003,-0.037879463,-0.008830813,0.0,-0.003002946999999999,-0.002448877000000002,0.0,324.0393966,1,-0.00393841,0.003024266,3.37616,2.59,1.2762,0.330091563,1,-0.020987112,0.058661812,-4.917132614,-0.019365684,0,-0.013668689,0.011732951,1,324.0393966,1,-0.00393841,0.003024266,3.37616,2.59,1.2762,0.330091563,1,-0.047221003,0.080646933,0.0,0.0,0,-0.013668689,0.011732951,1,324.0393966,1,-0.00393841,0.003024266,3.37616,2.59,1.2762,0.330091563,1,-0.020987112,0.058661812,-4.917132614,-0.019365684,0,-0.013668689,0.011732951,1,324.0393966,1,-0.00393841,0.003024266,3.37616,2.59,1.2762,0.330091563,1,-0.020987112,0.058661812,-4.917132614,-0.019365684,0,-0.013668689,0.011732951,1,-25.184872396,-4.917132614,-4.917132614,-82.27993787,-52.17793286,0.0,-25.23283963,-24.912931799999996,0.0,-0.10346425100000001,-0.019365684,-0.019365684,-0.348040196,-0.22521026100000002,0.0,-0.11148280499999996,-0.11092701500000002,0.0,0.0003684540000000007,0.0,0.0,0.0005918759999999999,0.00022342199999999916,0.0,2.810299999999981e-05,6.597000000000547e-06,0.0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,224,BAD,0,BAD,-11.275736699999982,0.0,0.0,-22.327518699999985,-11.051782000000003,0.0,-3.1173966000000064,-2.326076499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007057651000000005,-0.021960708999999995,-0.021960708999999995,-0.037838533,-0.008820173,0.0,-0.0029991299999999957,-0.0024457839999999995,0.0,323.9581239,1,-0.003938472,0.003024208,3.37558,2.5901,1.2759,0.33003104,1,-0.020965594,0.058598727,-4.916799809,-0.019364678,0,-0.013667576,0.011732456,1,323.9581239,1,-0.003938472,0.003024208,3.37558,2.5901,1.2759,0.33003104,1,-0.047172587,0.080559436,0.0,0.0,0,-0.013667576,0.011732456,1,323.9581239,1,-0.003938472,0.003024208,3.37558,2.5901,1.2759,0.33003104,1,-0.020965594,0.058598727,-4.916799809,-0.019364678,0,-0.013667576,0.011732456,1,323.9581239,1,-0.003938472,0.003024208,3.37558,2.5901,1.2759,0.33003104,1,-0.020965594,0.058598727,-4.916799809,-0.019364678,0,-0.013667576,0.011732456,1,-25.182568831,-4.916799809,-4.916799809,-82.24062822,-52.14125958,0.0,-25.214276679999998,-24.890760999999998,0.0,-0.103455749,-0.019364678,-0.019364678,-0.34787855,-0.225058123,0.0,-0.11140334800000001,-0.11083009100000002,0.0,0.00036707199999999954,0.0,0.0,0.0005892129999999999,0.00022214100000000035,0.0,2.777999999999982e-05,6.370000000000334e-06,0.0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,225,BAD,0,BAD,-11.257387900000026,0.0,0.0,-22.28948220000001,-11.032094299999983,0.0,-3.111999200000014,-2.3227326999999605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007103352,-0.022102405000000006,-0.022102405000000006,-0.03808264,-0.008876882999999995,0.0,-0.0030183920000000017,-0.002461577999999999,0.0,323.3775895,1,-0.00393843,0.003024216,3.37418,2.5892,1.2736,0.329709019,1,-0.021099768,0.058975556,-4.913113566,-0.019349954,0,-0.013659164,0.01172173,1,323.3775895,1,-0.00393843,0.003024216,3.37418,2.5892,1.2736,0.329709019,1,-0.047474479,0.081077961,0.0,0.0,0,-0.013659164,0.01172173,1,323.3775895,1,-0.00393843,0.003024216,3.37418,2.5892,1.2736,0.329709019,1,-0.021099768,0.058975556,-4.913113566,-0.019349954,0,-0.013659164,0.01172173,1,323.3775895,1,-0.00393843,0.003024216,3.37418,2.5892,1.2736,0.329709019,1,-0.021099768,0.058975556,-4.913113566,-0.019349954,0,-0.013659164,0.01172173,1,-25.155062994,-4.913113566,-4.913113566,-82.15834487,-52.090168309999996,0.0,-25.17833223000001,-24.859635199999985,0.0,-0.103342616,-0.019349954,-0.019349954,-0.347529064,-0.224836494,0.0,-0.11124594599999998,-0.110693284,0.0,0.000366799000000001,0.0,0.0,0.0005883610000000008,0.0002215619999999998,0.0,2.772300000000033e-05,6.42499999999914e-06,0.0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,226,BAD,0,BAD,-11.2722306,0.0,0.0,-22.319241699999964,-11.047011099999963,0.0,-3.1158667000000264,-2.3255441999999675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007069437999999997,-0.021996084,-0.021996084,-0.037900160999999995,-0.008834638999999998,0.0,-0.003004077000000001,-0.0024497429999999973,0.0,323.8331444,1,-0.003938448,0.003024293,3.37504,2.5896,1.2754,0.329987063,1,-0.020999191,0.058692918,-4.915713674,-0.019360283,0,-0.01366469,0.011729534,1,323.8331444,1,-0.003938448,0.003024293,3.37504,2.5896,1.2754,0.329987063,1,-0.047248179,0.080689002,0.0,0.0,0,-0.01366469,0.011729534,1,323.8331444,1,-0.003938448,0.003024293,3.37504,2.5896,1.2754,0.329987063,1,-0.020999191,0.058692918,-4.915713674,-0.019360283,0,-0.01366469,0.011729534,1,323.8331444,1,-0.003938448,0.003024293,3.37504,2.5896,1.2754,0.329987063,1,-0.020999191,0.058692918,-4.915713674,-0.019360283,0,-0.01366469,0.011729534,1,-25.176438676,-4.915713674,-4.915713674,-82.21787779,-52.125725440000004,0.0,-25.204348209999992,-24.88320010000001,0.0,-0.10343028200000001,-0.019360283,-0.019360283,-0.347780585,-0.22499001999999996,0.0,-0.11135885500000003,-0.11079645499999996,0.0,0.000366888000000001,0.0,0.0,0.0005883299999999998,0.00022144199999999878,0.0,2.765799999999985e-05,6.271000000000401e-06,0.0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,227,BAD,0,BAD,-11.285439600000018,0.0,0.0,-22.345503800000017,-11.0600642,0.0,-3.119117299999971,-2.3276175000000308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007118819000000005,-0.022151753000000003,-0.022151753000000003,-0.038166701000000004,-0.008896128999999996,0.0,-0.003025416000000003,-0.002467050999999998,0.0,324.2107123,1,-0.003938488,0.003024271,3.37418,2.587,1.2769,0.330469215,1,-0.021142247,0.059101906,-4.914215305,-0.019354578,0,-0.013660425,0.011725956,1,324.2107123,1,-0.003938488,0.003024271,3.37418,2.587,1.2769,0.330469215,1,-0.047570055,0.081253659,0.0,0.0,0,-0.013660425,0.011725956,1,324.2107123,1,-0.003938488,0.003024271,3.37418,2.587,1.2769,0.330469215,1,-0.021142247,0.059101906,-4.914215305,-0.019354578,0,-0.013660425,0.011725956,1,324.2107123,1,-0.003938488,0.003024271,3.37418,2.587,1.2769,0.330469215,1,-0.021142247,0.059101906,-4.914215305,-0.019354578,0,-0.013660425,0.011725956,1,-25.178304975,-4.914215305,-4.914215305,-82.23745423,-52.144933949999995,0.0,-25.222975270000006,-24.906683799999996,0.0,-0.103438761,-0.019354578,-0.019354578,-0.347867201,-0.225073862,0.0,-0.11143997099999997,-0.11089874299999997,0.0,0.00036767500000000133,0.0,0.0,0.0005908110000000001,0.00022313599999999878,0.0,2.82190000000012e-05,6.687999999999486e-06,0.0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,228,BAD,0,BAD,-11.298242100000039,0.0,0.0,-22.3712941,-11.073051999999961,0.0,-3.1232406999999967,-2.3311290999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007185725000000004,-0.022353467000000002,-0.022353467000000002,-0.038515600000000004,-0.008976407999999998,0.0,-0.0030520669999999986,-0.002489251000000005,0.0,324.589756,1,-0.00393851,0.003024308,3.37398,2.5856,1.2784,0.330848861,1,-0.021331288,0.059636089,-4.914372956,-0.019355307,0,-0.01365945,0.011726512,1,324.589756,1,-0.00393851,0.003024308,3.37398,2.5856,1.2784,0.330848861,1,-0.047995399,0.081989556,0.0,0.0,0,-0.01365945,0.011726512,1,324.589756,1,-0.00393851,0.003024308,3.37398,2.5856,1.2784,0.330848861,1,-0.021331288,0.059636089,-4.914372956,-0.019355307,0,-0.01365945,0.011726512,1,324.589756,1,-0.00393851,0.003024308,3.37398,2.5856,1.2784,0.330848861,1,-0.021331288,0.059636089,-4.914372956,-0.019355307,0,-0.01365945,0.011726512,1,-25.188001134,-4.914372956,-4.914372956,-82.26249832,-52.16012423000001,0.0,-25.20923098,-24.900127600000005,0.0,-0.103478774,-0.019355307,-0.019355307,-0.347974697,-0.22514061600000002,0.0,-0.11138355700000002,-0.11087307200000002,0.0,0.00036737600000000085,0.0,0.0,0.0005902850000000012,0.0002229090000000003,0.0,2.8350999999999377e-05,6.944000000000047e-06,0.0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,229,BAD,0,BAD,-11.283435900000029,0.0,0.0,-22.341838600000017,-11.058402699999988,0.0,-3.1193526000000134,-2.327890400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00715793,-0.022270340999999992,-0.022270340999999992,-0.03837276199999999,-0.008944490999999999,0.0,-0.0030407840000000047,-0.0024801459999999956,0.0,324.1384914,1,-0.00393844,0.003024244,3.37434,2.587,1.2766,0.330417227,1,-0.021253521,0.059416109,-4.913983297,-0.019353428,0,-0.013659947,0.011724587,1,324.1384914,1,-0.00393844,0.003024244,3.37434,2.587,1.2766,0.330417227,1,-0.047820422,0.08168645,0.0,0.0,0,-0.013659947,0.011724587,1,324.1384914,1,-0.00393844,0.003024244,3.37434,2.587,1.2766,0.330417227,1,-0.021253521,0.059416109,-4.913983297,-0.019353428,0,-0.013659947,0.011724587,1,324.1384914,1,-0.00393844,0.003024244,3.37434,2.587,1.2766,0.330417227,1,-0.021253521,0.059416109,-4.913983297,-0.019353428,0,-0.013659947,0.011724587,1,-25.175128033,-4.913983297,-4.913983297,-82.23180577,-52.14269443999999,0.0,-25.20134773000001,-24.89716899999999,0.0,-0.103424705,-0.019353428,-0.019353428,-0.347840582,-0.225062449,0.0,-0.111347859,-0.11085787599999997,0.0,0.00036789400000000055,0.0,0.0,0.000590798,0.00022290399999999946,0.0,2.8383999999999354e-05,6.8970000000005e-06,0.0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,230,BAD,0,BAD,-11.28014909999996,0.0,0.0,-22.33506460000001,-11.05491550000005,0.0,-3.1182202999999618,-2.3270504000000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007158958,-0.022269745,-0.022269745,-0.038371543,-0.00894284,0.0,-0.0030413290000000023,-0.0024798089999999995,0.0,324.058205,1,-0.00393849,0.003024328,3.37302,2.586,1.2763,0.330450768,1,-0.021254154,0.0594159,-4.912335774,-0.019347185,0,-0.013655342,0.011721147,1,324.058205,1,-0.00393849,0.003024328,3.37302,2.586,1.2763,0.330450768,1,-0.047821846,0.081685645,0.0,0.0,0,-0.013655342,0.011721147,1,324.058205,1,-0.00393849,0.003024328,3.37302,2.586,1.2763,0.330450768,1,-0.021254154,0.0594159,-4.912335774,-0.019347185,0,-0.013655342,0.011721147,1,324.058205,1,-0.00393849,0.003024328,3.37302,2.586,1.2763,0.330450768,1,-0.021254154,0.0594159,-4.912335774,-0.019347185,0,-0.013655342,0.011721147,1,-25.168855766,-4.912335774,-4.912335774,-82.18838204,-52.107190499999994,0.0,-25.196689660000004,-24.873398100000003,0.0,-0.103399996,-0.019347185,-0.019347185,-0.347659884,-0.224912703,0.0,-0.11132641500000001,-0.11075414500000003,0.0,0.0003667449999999999,0.0,0.0,0.000589226,0.00022248100000000007,0.0,2.81919999999998e-05,6.895000000001553e-06,0.0
2025-06-25 GraSi NMC811 LP57 DFEC 3_6_3_2025-06-25 18-08-00_bad_labeled_3class.xlsx,4,GOOD,2,GOOD_drone,0.0005229999999869506,0.0,0.0,0.00036330000000361906,-0.0001596999999833315,0.0,0.0002972999999997228,2.3599999991574805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001974152,-8.405000000000001e-05,-8.405000000000001e-05,0.0016994279999999998,-0.00019067400000000005,0.0,-0.00011954400000000007,-0.00010827799999999985,0.0,162.6371283,1,-0.00393883,0.003024446,3.73656,3.3913,0.6406,0.158882909,1,-0.00016608,0.000336003,-5.193008855,-0.020454379,0,-0.015049737,0.01221772,1,162.6371283,1,-0.00393883,0.003024446,3.73656,3.3913,0.6406,0.158882909,0,-0.000373681,0.000420053,0.0,0.0,0,-0.015049737,0.01221772,1,162.6371283,1,-0.00393883,0.003024446,3.73656,3.3913,0.6406,0.158882909,1,-0.00016608,0.000336003,-5.193008855,-0.020454379,0,-0.015049737,0.01221772,1,162.6371283,1,-0.00393883,0.003024446,3.73656,3.3913,0.6406,0.158882909,1,-0.00016608,0.000336003,-5.193008855,-0.020454379,0,-0.015049737,0.01221772,1,-46.838485145,-5.193008855,-5.193008855,-155.315006,-103.283512,0.0,-51.41752109999999,-51.22739970000001,0.0,-0.184488171,-0.020454379,-0.020454379,-0.611758038,-0.40681548799999995,0.0,-0.2025229340000001,-0.201775052,0.0,-7.799199999999895e-05,0.0,0.0,-0.00022400700000000003,-0.00014601500000000107,0.0,-6.306399999999983e-05,-5.7174000000000114e-05,0.0
2025-06-25 GraSi NMC811 LP57 DFEC 3_6_3_2025-06-25 18-08-00_bad_labeled_3class.xlsx,5,GOOD,2,GOOD_drone,-0.00033139999999320935,0.0,0.0,-0.000729000000006863,-0.0003976000000136537,0.0,-0.0002513000000021748,-0.00016769999999155516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002046583,-8.669800000000002e-05,-8.669800000000002e-05,0.0017558139999999999,-0.0002040710000000001,0.0,-0.00012625199999999987,-0.00011509600000000008,0.0,163.1491182,1,-0.003938728,0.003024339,3.73412,3.387,0.6426,0.159469923,1,-0.000169486,0.000344051,-5.189712029,-0.020440864,0,-0.015040059,0.012210451,1,163.1491182,1,-0.003938728,0.003024339,3.73412,3.387,0.6426,0.159469923,0,-0.000381343,0.000430749,0.0,0.0,0,-0.015040059,0.012210451,1,163.1491182,1,-0.003938728,0.003024339,3.73412,3.387,0.6426,0.159469923,1,-0.000169486,0.000344051,-5.189712029,-0.020440864,0,-0.015040059,0.012210451,1,163.1491182,1,-0.003938728,0.003024339,3.73412,3.387,0.6426,0.159469923,1,-0.000169486,0.000344051,-5.189712029,-0.020440864,0,-0.015040059,0.012210451,1,-46.810317121000004,-5.189712029,-5.189712029,-155.1889418,-103.18891265,0.0,-51.352092999999996,-51.14393559999999,0.0,-0.18437352299999998,-0.020440864,-0.020440864,-0.611249761,-0.40643537399999996,0.0,-0.20226408400000007,-0.201444305,0.0,-8.073899999999981e-05,0.0,0.0,-0.00023081900000000016,-0.00015008000000000035,0.0,-6.438899999999977e-05,-5.801500000000154e-05,0.0
2025-06-25 GraSi NMC811 LP57 DFEC 3_6_3_2025-06-25 18-08-00_bad_labeled_3class.xlsx,6,GOOD,2,GOOD_drone,0.0001654999999800566,0.0,0.0,0.000347599999997783,0.00018210000001772642,0.0,-0.0002511000000140484,0.0001871999999991658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002104411,-8.868599999999998e-05,-8.868599999999998e-05,0.0018014150000000002,-0.00021430999999999967,0.0,-0.00013201700000000033,-0.00012004599999999995,0.0,162.99215,1,-0.00393884,0.003024428,3.73492,3.3876,0.642,0.159321024,1,-0.000169827,0.000347026,-5.189822631,-0.020441881,0,-0.015043022,0.012210982,1,162.99215,1,-0.00393884,0.003024428,3.73492,3.3876,0.642,0.159321024,0,-0.000382111,0.000435712,0.0,0.0,0,-0.015043022,0.012210982,1,162.99215,1,-0.00393884,0.003024428,3.73492,3.3876,0.642,0.159321024,1,-0.000169827,0.000347026,-5.189822631,-0.020441881,0,-0.015043022,0.012210982,1,162.99215,1,-0.00393884,0.003024428,3.73492,3.3876,0.642,0.159321024,1,-0.000169827,0.000347026,-5.189822631,-0.020441881,0,-0.015043022,0.012210982,1,-46.812796319,-5.189822631,-5.189822631,-155.1703006,-103.16768164999999,0.0,-51.3276041,-51.1234872,0.0,-0.18438790700000002,-0.020441881,-0.020441881,-0.611189683,-0.40635989499999997,0.0,-0.20217204200000005,-0.20136595199999996,0.0,-8.272999999999961e-05,0.0,0.0,-0.00023583200000000006,-0.00015310200000000045,0.0,-6.519299999999985e-05,-5.850800000000052e-05,0.0
2025-06-25 GraSi NMC811 LP57 DFEC 3_6_3_2025-06-25 18-08-00_bad_labeled_3class.xlsx,7,GOOD,2,GOOD_drone,-0.0003877999999986059,0.0,0.0,-0.0002992000000006101,8.859999999799584e-05,0.0,-5.500000014535544e-06,0.0002334000000132619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002189824,-9.066400000000001e-05,-9.066400000000001e-05,0.001862975,-0.00023618499999999987,0.0,-0.0001400450000000001,-0.00012617900000000013,0.0,163.6529907,1,-0.003938822,0.003024403,3.72426,3.3713,0.6446,0.160511965,1,-0.000173811,0.000355036,-5.171491695,-0.020369585,0,-0.0149957,0.01216702,1,163.6529907,1,-0.003938822,0.003024403,3.72426,3.3713,0.6446,0.160511965,0,-0.000391074,0.0004457,0.0,0.0,0,-0.0149957,0.01216702,1,163.6529907,1,-0.003938822,0.003024403,3.72426,3.3713,0.6446,0.160511965,1,-0.000173811,0.000355036,-5.171491695,-0.020369585,0,-0.0149957,0.01216702,1,163.6529907,1,-0.003938822,0.003024403,3.72426,3.3713,0.6446,0.160511965,1,-0.000173811,0.000355036,-5.171491695,-0.020369585,0,-0.0149957,0.01216702,1,-46.651012045,-5.171491695,-5.171491695,-154.5735739,-102.75107016000001,0.0,-51.10121289999998,-50.89261170000003,0.0,-0.183750516,-0.020369585,-0.020369585,-0.608838906,-0.404718805,0.0,-0.20127897699999997,-0.2004558700000001,0.0,-8.603700000000061e-05,0.0,0.0,-0.00024293900000000104,-0.00015690200000000043,0.0,-6.619299999999911e-05,-5.915100000000034e-05,0.0
